FID,HUC12,FP_Areakm2,StrmOrder,Floods,Groundwater,Sediment,Organics_Solutes,Habitat,IFI_geomean,IFI_prod,In_City,ECO_name
1669,1.301E+11,0.0465993,4,0.711470167,0.75,0.696364122,0.505545163,0.48189182,0.618518611,0.090524026,0,SRO
1670,1.301E+11,0.382979,3,0.89240222,0.965371548,0.718656155,0.733388544,0.773254805,0.811122796,0.351101783,0,SRO
1671,1.301E+11,0.0054841,2,1,1,0.872076824,0.829435765,0.914717883,0.920714398,0.661644448,0,SRO
1672,1.301E+11,7.2411499,4,0.864692404,0.666135224,0.542387374,0.689798966,0.592102525,0.662476707,0.127600703,0,SRO
1673,1.301E+11,0.676231,3,0.803142478,0.853447755,0.514435104,0.550892189,0.676290069,0.66634624,0.131371076,0,SRO
1674,1.301E+11,13.4996996,3,0.802138058,0.516027274,0.633126786,0.598744395,0.588703746,0.621026518,0.092374208,0,ANP
1675,1.301E+11,10.4778996,4,0.839272883,0.427264347,0.56681512,0.67537791,0.621442306,0.611220326,0.085307839,1,ANP
1676,1.301E+11,0.374533,3,0.831582967,0.949606299,0.809369482,0.682135108,0.868141489,0.823400985,0.37849218,0,SRO
1677,1.301E+11,62.4336014,4,0.842957415,0.513857747,0.56033638,0.510241809,0.603726685,0.595309421,0.074767658,0,SRO
1678,1.301E+11,45.9860001,4,0.855013584,0.460196346,0.599097789,0.625667452,0.598415366,0.615392274,0.088259243,1,SRO
1679,1.301E+11,41.2733994,4,0.651991954,0.396447747,0.612782778,0.410738962,0.522407844,0.508466174,0.033986804,1,ANP
1680,1.301E+11,0.0001723,3,1,1,0.861405592,0.815207456,0.907603728,0.913848956,0.637341357,0,SRO
1681,1.301E+11,0.972553,3,0.77729356,0.900198326,0.723058782,0.655206341,0.621330437,0.729053702,0.205966978,0,SRO
1682,1.301E+11,0.599524,3,0.795372664,0.722193001,0.621448472,0.471550412,0.621419428,0.636661229,0.104602488,0,SRO
1683,1.301E+11,1.20546,3,0.848782902,0.840429923,0.753732536,0.647602279,0.717077616,0.757666325,0.249683548,0,SRO
1684,1.301E+11,5.6609502,3,0.94940135,0.682975578,0.719245683,0.624600737,0.786664018,0.744774524,0.229152216,0,SRO
1685,1.301E+11,39.228199,4,0.876918227,0.458439401,0.481713613,0.60498216,0.469037654,0.559752505,0.054951586,0,ANP
1686,1.301E+11,0.364513,3,0.833333333,0.75,0.608875384,0.478500512,0.658926138,0.654373216,0.119985171,0,SRO
1687,1.301E+11,3.8956001,4,0.831781304,0.745343181,0.515668352,0.351119435,0.667740706,0.595606909,0.07495466,0,SRO
1688,1.301E+11,0.086258,2,1,1,0.829854348,0.77313913,0.886569565,0.893294108,0.56881671,0,SRO
1689,1.301E+11,0.152477,3,1,0.927770239,0.77445198,0.77351799,0.827989639,0.856221346,0.460182663,0,SRO
1690,1.301E+11,0.770863,2,0.835584997,0.85590511,0.607743914,0.63163271,0.690691238,0.717095647,0.189620563,0,SRO
1691,1.301E+11,5.7389798,3,0.837116025,0.737653777,0.623353182,0.553689787,0.702438574,0.683989531,0.14970878,0,SRO
1692,1.301E+11,6.6300702,4,0.96642377,0.950442392,0.694764443,0.613438527,0.774618548,0.787694812,0.303242401,0,SRO
1693,1.301E+11,43.5696983,4,0.692653564,0.386189731,0.437329762,0.523147266,0.525187501,0.502820336,0.032141354,1,ANP
1694,1.301E+11,0.906876,3,0.866959488,0.944883808,0.633276249,0.703627767,0.733861487,0.768396707,0.267872096,0,ANP
1695,1.301E+11,2.0464399,3,0.942001866,0.926553613,0.74893932,0.68202733,0.831121469,0.819911628,0.370540112,0,ANP
1696,1.301E+11,122.2860031,4,0.700786134,0.480361131,0.453263097,0.517120853,0.483142261,0.52027644,0.038121572,1,ANP
1697,1.301E+11,0.614821,2,0.826810331,0.822589544,0.584521446,0.542814654,0.684733447,0.682201275,0.147761957,0,SRO
1698,1.301E+11,0.579058,3,0.5,0.481452678,0.329989345,0.131382224,0.314126819,0.318517304,0.003278424,0,SRO
1699,1.301E+11,1.05699,2,0.722892166,0.709411322,0.422960819,0.397378522,0.598834179,0.55278538,0.051615809,0,SRO
1700,1.301E+11,0.788409,3,0.881956037,0.974330439,0.719417335,0.791026771,0.750252286,0.818288642,0.366887246,0,SRO
1701,1.301E+11,2.36285,3,0.818532043,0.692260381,0.564797353,0.682457331,0.565010427,0.658060702,0.123404155,0,SRO
1702,1.301E+11,0.205058,2,0.666666667,0.681262444,0.296456143,0.303624782,0.530970762,0.464855842,0.021706583,0,SRO
1703,1.301E+11,0.495289,2,0.968584784,0.984870906,0.773757401,0.741001508,0.845655759,0.857090919,0.462524208,0,SRO
1704,1.301E+11,6.2311602,3,0.916145366,0.74845835,0.565491295,0.662676305,0.607604162,0.689756857,0.156127762,0,SRO
1705,1.301E+11,3.7362199,2,0.814362256,0.612687857,0.483731538,0.437668699,0.566251747,0.569328954,0.059815861,0,SRO
1706,1.301E+11,22.8964005,3,0.757036005,0.333580601,0.4547915,0.562489568,0.488833607,0.501049967,0.031579496,1,SRO
1707,1.301E+11,0.735835,2,0.94623741,0.638876698,0.757483386,0.636005293,0.783718997,0.744187337,0.228250311,0,SRO
1708,1.301E+11,43.1464005,3,0.864585631,0.488737773,0.555709898,0.647076963,0.602136227,0.619835647,0.091491921,0,ANP
1709,1.301E+11,4.0774102,-999,0.95841002,0.899797418,0.923307243,0.89950531,0.918566555,0.919668556,0.657895159,0,ANP
1710,1.301E+11,23.8111,3,0.892894217,0.736585737,0.562523511,0.414287419,0.516932359,0.602254275,0.079231788,0,ANP
1711,1.301E+11,2.6185801,3,0.958095495,0.698072352,0.725290875,0.659081809,0.705309905,0.742383227,0.225496994,0,SRO
1712,1.301E+11,0.299278,2,0.796564363,0.73427403,0.762216334,0.44412768,0.663279766,0.666303933,0.131329377,0,ANP
1713,1.301E+11,1.5368299,3,0.937849534,0.890565451,0.710192354,0.702529743,0.709385365,0.783690151,0.29561192,0,SRO
1714,1.301E+11,71.395401,5,0.683568699,0.229320542,0.369414129,0.20781429,0.415625748,0.346595801,0.005001687,1,ANP
1715,1.301E+11,27.8178005,5,0.889652207,0.507160192,0.54427958,0.544685597,0.543547419,0.59198971,0.07270609,0,ANP
1716,1.301E+11,35.3923988,5,0.853731647,0.507870436,0.569923,0.474847133,0.579327403,0.584081805,0.067978001,1,ANP
1717,1.301E+11,7.6643701,-999,0.838783679,0.834382721,0.7990109,0.829107948,0.80641173,0.821385777,0.373883149,0,ANP
1718,1.301E+11,5.28405,-999,0.80761445,0.539685793,0.720089058,0.725470436,0.702963494,0.693197127,0.160060353,0,ANP
1719,1.301E+11,116.0250015,5,0.481004559,0.361319482,0.489536135,0.222650676,0.350967407,0.366896211,0.006648385,1,ANP
1720,1.301E+11,45.5111008,5,0.941500146,0.540866852,0.537390746,0.611412709,0.560753981,0.622961997,0.093822666,0,ANP
1721,1.301E+11,5.8657598,3,0.801951697,0.650990537,0.473408993,0.428375545,0.524655324,0.560959657,0.055546685,0,ANP
1722,1.301E+11,6.7823501,3,0.892837068,0.59744797,0.573271592,0.53658613,0.710635372,0.650644552,0.116605487,0,ANP
1723,1.301E+11,1.41158,2,0.922253761,0.777794553,0.598586221,0.635570128,0.716288529,0.72147071,0.195476035,0,SRO
1724,1.301E+11,1.27953,3,0.929743002,0.735770347,0.55034898,0.720325035,0.684868907,0.714127676,0.18572883,0,SRO
1725,1.301E+11,2.9233401,2,0.917294879,0.498897862,0.465188669,0.659474222,0.607885974,0.611271204,0.08534335,0,SRO
1726,1.301E+11,8.2607698,4,0.937175835,0.559116799,0.405763753,0.594603006,0.559444594,0.58873006,0.070726319,0,SRO
1727,1.301E+11,3.99844,4,0.641327644,0.575724842,0.432360622,0.3230985,0.402845153,0.460810991,0.020778498,1,SRO
1728,1.301E+11,12.1976995,4,0.9323702,0.506669688,0.415425069,0.551013594,0.573452155,0.573446758,0.06201054,1,SRO
1729,1.301E+11,0.0377883,2,1,1,0.81652639,0.755368521,0.754031363,0.858032432,0.465070206,0,ANP
1730,1.301E+11,35.722599,4,0.834398009,0.660599633,0.494577151,0.443729485,0.443573959,0.557090809,0.053657442,1,ANP
1731,1.301E+11,22.9046993,6,0.939556652,0.839611634,0.593653804,0.612027619,0.595751033,0.702221464,0.170753848,0,ANP
1732,1.301E+11,10.1866999,6,0.823305131,0.851414414,0.484957696,0.468552552,0.64636956,0.634642242,0.102954392,0,ANP
1733,1.301E+11,15.3063002,2,0.944754131,0.813194957,0.762211687,0.728711205,0.735343235,0.79309813,0.31378677,0,ANP
1734,1.301E+11,3.64938,3,0.913337929,0.690890009,0.690565926,0.66654872,0.690874194,0.725262603,0.200667214,0,ANP
1735,1.301E+11,1.3859299,6,0.818594059,0.947808592,0.477891089,0.597078123,0.645617201,0.677680334,0.142930336,0,ANP
1736,1.301E+11,0.756267,2,0.864076323,0.591506994,0.401304518,0.506713173,0.591408244,0.572436241,0.061466093,0,SRO
1737,1.301E+11,2.5595701,3,0.917649084,0.769320735,0.570282937,0.609165666,0.570403964,0.674774218,0.139891847,1,SRO
1738,1.301E+11,2.8127401,3,0.9368888,0.801091951,0.647703091,0.685439595,0.73589682,0.75492968,0.245206794,0,SRO
1739,1.301E+11,0.76608,3,0.92607949,0.728191228,0.530235155,0.77062208,0.595222425,0.696588968,0.16401477,0,ANP
1740,1.301E+11,7.35216,4,0.984957164,0.868037134,0.721892627,0.782090107,0.792982279,0.825257929,0.382779374,0,ANP
1741,1.301E+11,11.2248001,4,0.974359097,0.8531804,0.714493837,0.75947531,0.792441905,0.814044036,0.357469913,0,ANP
1742,1.301E+11,11.6828003,5,0.933176584,0.821943855,0.780430257,0.733520697,0.802806613,0.811769406,0.352503471,0,ANP
1743,1.301E+11,0.117324,2,1,0.828761655,0.680376887,0.802153642,0.771543093,0.81013872,0.348977115,0,ANP
1744,1.301E+11,32.6464005,5,0.951488923,0.692219972,0.740864866,0.724718285,0.785973655,0.774092419,0.277948331,0,ANP
1745,1.301E+11,4.2830601,5,0.95711035,0.580195319,0.700903465,0.685243507,0.701726741,0.715223012,0.187157569,0,SRO
1746,1.301E+11,3.41625,-999,0.99154921,0.892150957,0.978844662,0.916908235,0.819229774,0.917570831,0.650426155,0,SRO
1747,1.301E+11,16.3862,5,0.964590779,0.617895722,0.689037553,0.715639602,0.693398486,0.727504507,0.203787922,0,SRO
1748,1.301E+11,25.3698006,2,0.972824625,0.657938658,0.784442229,0.736336071,0.689317048,0.760773198,0.254844943,0,ANP
1749,1.301E+11,19.1758995,3,0.86246004,0.511751331,0.62874759,0.662378812,0.574991446,0.637981995,0.105691999,1,SRO
1750,1.301E+11,13.0986996,-999,0.959367356,0.88694936,0.856119731,0.959840886,0.737413154,0.875922493,0.515618384,0,ANP
1751,1.301E+11,13.4829998,2,0.960993223,0.909168479,0.715642707,0.724351549,0.689117516,0.792247223,0.312107085,0,ANP
1752,1.301E+11,138.9080048,5,0.971892217,0.630358485,0.736120481,0.713263495,0.683580922,0.73865035,0.219884461,1,ANP
1753,1.301E+11,4.2107301,2,0.962402077,0.956992675,0.775273491,0.7182174,0.808570226,0.838568903,0.41466155,0,ANP
1754,1.301E+11,27.1270008,2,0.964542397,0.87931988,0.722237694,0.714186383,0.648158463,0.777191827,0.283557492,0,SRO
1755,1.301E+11,17.7420006,-999,0.982928734,0.984347197,0.974036344,0.979605272,0.94462908,0.972997188,0.872083213,0,ANP
1756,1.301E+11,66.4469986,2,0.964449695,0.674676504,0.785094112,0.731224951,0.798045642,0.785009882,0.298109364,0,ANP
1757,1.301E+11,7.7544398,2,0.930222536,0.922313906,0.761501074,0.717262913,0.774495036,0.816519629,0.36293859,0,SRO
1758,1.301E+11,33.7522011,3,0.897449749,0.7591836,0.647592344,0.603935368,0.647063576,0.703589284,0.172423351,0,ANP
1759,1.301E+11,54.3825989,1,0.939067163,0.633226907,0.731513497,0.68189989,0.758355747,0.742017918,0.22494273,0,ANP
1760,1.301E+11,3.08464,3,0.787152714,0.75,0.51750618,0.449036146,0.631902857,0.61318777,0.086689684,0,SRO
1761,1.301E+11,23.8686008,2,0.96574688,0.759997291,0.749377843,0.684876001,0.725102905,0.771396315,0.273141569,0,ANP
1762,1.301E+11,8.03092,2,0.970456951,0.961613648,0.811800057,0.726450719,0.849128055,0.858857404,0.467310263,0,ANP
1763,1.301E+11,73.7362976,1,0.952308497,0.711918951,0.759775956,0.644885406,0.809399461,0.76896725,0.268868063,0,ANP
1764,1.301E+11,47.1996002,-999,0.932296026,0.609166433,0.895339932,0.890740401,0.738104133,0.803210372,0.334307823,0,ANP
1765,1.301E+11,119.7269974,3,0.934231633,0.739409453,0.763082174,0.622092647,0.791673008,0.763593735,0.25960424,0,SRO
1766,1.301E+11,0.332659,3,0.993432261,0.99750021,0.807343255,0.752926765,0.704895504,0.842553313,0.424606807,0,SRO
1767,1.301E+11,0.0034125,4,1,1,0.807467657,0.743290209,0.871645105,0.878465376,0.523146403,0,SRO
1768,1.301E+11,0.689513,2,0.831575425,0.749455586,0.596022928,0.464153836,0.589887401,0.633094172,0.10170483,0,SRO
1769,1.301E+11,0.204003,4,0.887190791,0.850984587,0.640633633,0.547776045,0.593755755,0.690799261,0.157311084,0,SRO
1770,1.301E+11,0.73936,4,0.824201586,0.739815448,0.545356562,0.398492841,0.544216396,0.591025074,0.072115651,0,SRO
1771,1.301E+11,0.215893,2,1,1,0.852219301,0.802959068,0.849122001,0.897104372,0.58105182,0,SRO
1772,1.301E+11,0.454996,2,0.867226049,0.789367624,0.63384164,0.52708412,0.608369995,0.67404365,0.139136191,0,SRO
1773,1.301E+11,0.653212,2,0.950273444,0.852625003,0.673546649,0.712578494,0.702092524,0.7713301,0.273024359,0,SRO
1774,1.301E+11,1.04634,3,0.845697936,0.70128469,0.50422528,0.481700035,0.602797505,0.613389692,0.086832513,0,SRO
1775,1.301E+11,3.2509401,4,0.944012561,0.823230838,0.592561659,0.618587424,0.671840527,0.718422701,0.191381624,0,SRO
1776,1.301E+11,0.25617,3,0.841534829,0.762302244,0.620697223,0.494262964,0.685740431,0.669945361,0.134957468,0,SRO
1777,1.301E+11,1.22572,3,0.756834668,0.580991245,0.364337664,0.33498901,0.533460678,0.491316704,0.028629097,0,SRO
1778,1.301E+11,0.786388,2,0.666666667,0.717124894,0.567638073,0.467350904,0.464008946,0.56747783,0.058849733,0,SRO
1779,1.301E+11,0.600874,1,0.956237294,0.942770843,0.763594995,0.746850552,0.766769506,0.830131104,0.39421526,0,SRO
1780,1.301E+11,0.753768,4,0.951660874,0.855553279,0.642315054,0.664393231,0.717948428,0.757528828,0.249457073,0,SRO
1781,1.301E+11,1.42989,4,0.809585953,0.510705087,0.356120042,0.303146624,0.490159506,0.465590324,0.02187861,0,SRO
1782,1.301E+11,7.9129901,4,0.871583063,0.612672701,0.399752999,0.553127531,0.566221297,0.582140887,0.06685602,0,SRO
1783,1.301E+11,0.336038,2,0.666666667,0.838668203,0.597404822,0.5814307,0.534023323,0.635572599,0.10371124,0,SRO
1784,1.301E+11,0.712528,2,0.833600798,0.973731355,0.537890774,0.681627911,0.644677702,0.718780485,0.191858651,0,SRO
1785,1.301E+11,0.352753,4,0.678477838,0.508470615,0.430129072,0.213781182,0.507801287,0.437938089,0.016108815,0,SRO
1786,1.301E+11,1.66511,4,0.573438313,0.70896498,0.597054221,0.560540565,0.581007624,0.601981061,0.079052233,0,SRO
1787,1.301E+11,17.6401005,4,0.949899891,0.836018108,0.750616176,0.724248693,0.636737978,0.772381714,0.274890617,0,SRO
1788,1.301E+11,37.3524017,4,0.880496099,0.462171955,0.608669863,0.620199727,0.523836243,0.604126641,0.0804711,0,SRO
1789,1.301E+11,0.004284,3,1,1,0.808651948,0.744869264,0.872434632,0.879255143,0.525502259,0,SRO
1790,1.301E+11,1.13822,3,0.811766136,0.785727362,0.51124869,0.439102464,0.647903522,0.621558838,0.092770785,0,SRO
1791,1.301E+11,1.61096,3,0.978425334,0.91278481,0.729698296,0.628813158,0.682276199,0.775004552,0.279589764,0,SRO
1792,1.301E+11,48.9294014,3,0.87704409,0.489598728,0.567081922,0.629053443,0.541191112,0.607727854,0.082898316,0,ANP
1793,1.301E+11,0.0201951,2,1,0.75,0.820615336,0.427487115,0.713743557,0.715703637,0.187787259,0,SRO
1794,1.301E+11,4.6794901,3,0.867315627,0.529788887,0.657312788,0.581717457,0.649349263,0.647811285,0.114088677,0,SRO
1795,1.301E+11,26.4584007,2,0.81189236,0.592040557,0.651828024,0.45455034,0.554516394,0.601860531,0.078973124,0,SRO
1796,1.301E+11,17.2175007,2,0.913377644,0.71670117,0.686663913,0.631186939,0.583285377,0.697837593,0.16549002,0,SRO
1797,1.301E+11,29.5002995,4,0.919398589,0.767565623,0.729131876,0.673559896,0.604512128,0.731545486,0.209510924,0,ANP
1798,1.301E+11,13.1443005,4,0.929992628,0.724026475,0.546125846,0.744069037,0.644587248,0.70678012,0.176368745,0,ANP
1799,1.301E+11,59.6473999,4,0.896450607,0.766767276,0.752810801,0.61637157,0.630147825,0.725491224,0.200983691,0,SRO
1800,1.301E+11,66.8349991,3,0.906188978,0.628797588,0.682048728,0.611343961,0.68067769,0.694631442,0.161723149,0,ANP
1801,1.301E+11,0.425759,-999,0.584654107,0.464368864,0.745475949,0.666666667,0.744165412,0.631473007,0.100409304,0,ANP
1802,1.301E+11,1.42108,-999,0.619619194,0.390830585,0.728675017,0.715798342,0.685627376,0.613063167,0.086601641,0,ANP
1803,1.301E+11,77.7987976,3,0.903900281,0.560732966,0.675080048,0.679275767,0.677744843,0.690985359,0.157523092,0,ANP
1804,1.301E+11,0.439427,2,0.833333333,0.848707988,0.519251836,0.65073207,0.668015678,0.692833359,0.15964082,0,SRO
1805,1.301E+11,3.5684099,4,0.96296899,0.727723659,0.519077764,0.685672041,0.632486194,0.691187289,0.157753394,0,SRO
1806,1.301E+11,1.14333,3,0.970665891,0.708580951,0.741215602,0.696704054,0.777620187,0.773114701,0.276197446,0,SRO
1807,1.301E+11,17.3962994,4,0.734241407,0.248811227,0.46711506,0.316696826,0.441612564,0.412442651,0.011934874,1,ANP
1808,1.301E+11,11.0209999,4,0.905195664,0.633545434,0.469148796,0.633838047,0.595029215,0.632804394,0.101472283,0,ANP
1809,1.301E+11,46.7631989,4,0.962696805,0.865533343,0.781589865,0.650550098,0.775779553,0.800486967,0.328678524,0,ANP
1810,1.301E+11,0.192768,3,0.833333333,0.75,0.643591938,0.524789251,0.716705269,0.685430188,0.151292062,0,SRO
1811,1.301E+11,2.9846001,3,0.876272434,0.81440865,0.67382315,0.565097533,0.782548766,0.733723545,0.212648477,0,SRO
1812,1.301E+11,0.0007144,2,1,1,0.824887657,0.766516876,0.883258438,0.890022251,0.558475752,0,SRO
1813,1.301E+11,0.0458846,3,1,1,0.770825322,0.694433763,0.847216882,0.853721621,0.453504292,0,SRO
1814,1.301E+11,0.0083536,3,1,1,0.897468122,0.86329083,0.931645415,0.936883007,0.721816508,0,SRO
1815,1.301E+11,0.028703,3,1,1,0.889675244,0.852900325,0.861875872,0.918575593,0.653995122,0,SRO
1816,1.301E+11,0.765006,3,0.945857733,0.9187866,0.810394684,0.747192913,0.871309291,0.855595376,0.458502961,0,SRO
1817,1.301E+11,1.251,3,0.8604847,0.928601287,0.651335848,0.622450733,0.702596955,0.743768416,0.227608597,0,SRO
1818,1.301E+11,0.315228,3,1,1,0.809163914,0.745551885,0.872775943,0.879596371,0.526522756,0,SRO
1819,1.301E+11,0.518039,3,0.985984322,0.996469304,0.776267143,0.725013287,0.685552208,0.823656875,0.379080669,0,SRO
1820,1.301E+11,0.661658,4,0.745498459,0.43093608,0.379976913,0.592024479,0.441293037,0.502038139,0.031892132,0,ANP
1821,1.301E+11,0.0227257,4,1,1,0.782162104,0.709549472,0.854774736,0.861442364,0.474385198,0,ANP
1822,1.301E+11,7.26299,4,0.934825662,0.491963336,0.53808721,0.715573936,0.628090161,0.64452313,0.11122247,0,ANP
1823,1.301E+11,44.520401,4,0.915662171,0.56052486,0.608481565,0.71879992,0.602458269,0.670227916,0.135242305,1,ANP
1824,1.301E+11,2.4799399,4,0.926125807,0.895519245,0.671466055,0.605858619,0.726031688,0.754777887,0.244960375,0,SRO
1825,1.301E+11,0.814008,3,0.803122388,0.747726059,0.594860183,0.517203548,0.719011239,0.667832061,0.132842281,0,SRO
1826,1.301E+11,1.25551,2,0.92254749,0.965977775,0.791991116,0.721990749,0.817921138,0.839428767,0.416791872,0,SRO
1827,1.301E+11,0.117642,3,0.848698551,0.791535222,0.77648309,0.719750319,0.699687277,0.76539974,0.262688796,0,SRO
1828,1.301E+11,3.6405799,4,0.841599871,0.865907884,0.610212369,0.556057534,0.671005645,0.698201621,0.165922111,0,SRO
1829,1.301E+11,15.8949003,4,0.926879157,0.513349663,0.523796075,0.614994085,0.587813899,0.617933707,0.090096813,0,SRO
1830,1.301E+11,44.6637001,5,0.866018397,0.488214789,0.428945368,0.580090511,0.526128578,0.56056443,0.055351282,1,ANP
1831,1.301E+11,45.2095985,5,0.7526663,0.557558781,0.497090588,0.48427799,0.51121987,0.552848615,0.051645339,1,ANP
1832,1.30201E+11,21.9088993,4,0.90190639,0.804984904,0.558660519,0.572173487,0.578651711,0.669280899,0.134289529,0,ANP
1833,1.30201E+11,4.1473799,-999,0.930320217,0.658319528,0.889482728,0.895934346,0.887023981,0.845831106,0.43293058,0,ANP
1834,1.30201E+11,2.8542299,2,0.904468476,0.65763387,0.663518217,0.605670164,0.644384386,0.68789528,0.154032246,0,ANP
1835,1.30201E+11,2.7630999,1,0.903746407,0.586259198,0.635367352,0.640498345,0.619012981,0.668460552,0.133468542,0,ANP
1836,1.30201E+11,7.8863902,4,0.917813881,0.900567628,0.636933818,0.560829872,0.601834177,0.707839264,0.177694197,0,ANP
1837,1.30201E+11,0.0356672,6,1,1,0.75,0.666666667,0.833333333,0.839378327,0.416666667,0,ANP
1838,1.30201E+11,0.681654,3,0.936250193,0.888589301,0.727748939,0.647767789,0.753508393,0.783639655,0.295516697,0,SRO
1839,1.30201E+11,0.0028629,3,1,1,0.819487236,0.759316315,0.879658157,0.886453118,0.547367313,0,SRO
1840,1.30201E+11,0.0045712,2,1,1,0.864791705,0.819722273,0.909861137,0.916032059,0.644990571,0,SRO
1841,1.30201E+11,0.269671,3,0.971539,0.998561022,0.776445934,0.760768549,0.844633143,0.864914838,0.484023824,0,SRO
1842,1.401E+11,0.195025,2,0.683711845,0.72444659,0.499376949,0.597674364,0.6662513,0.629045606,0.098494202,0,SRO
1843,1.401E+11,0.938966,3,0.481074319,0.5,0.421124264,0.210084148,0.443672739,0.39355886,0.009441662,0,SRO
1844,1.401E+11,1.02487,3,0.701096514,0.572122527,0.501410712,0.353949645,0.554607243,0.523935103,0.03948094,0,SRO
1845,1.401E+11,3.8399701,3,0.64163012,0.566072291,0.38496692,0.419286325,0.563835726,0.505648436,0.03305547,0,SRO
1846,1.401E+11,0.810511,3,0.333333333,0.5,0.374507969,0.166010625,0.416338646,0.336494899,0.004314122,1,SRO
1847,1.401E+11,0.651222,2,0.333333333,0.491624211,0.430801401,0.252236253,0.438074975,0.37881661,0.007800906,1,SRO
1848,1.401E+11,1.9115601,4,0.460528474,0.401778866,0.364171641,0.17134945,0.487685963,0.354906974,0.005630833,1,SRO
1849,1.401E+11,0.159897,3,0.619821848,0.69548606,0.564342497,0.440127713,0.709561665,0.597218682,0.075974338,0,SRO
1850,1.401E+11,2.9210501,3,0.63043978,0.687726232,0.526913211,0.432235194,0.562808156,0.561016661,0.055574913,0,SRO
