,FID,HUC12,FREQUENCY,SUM_Length_km,Unnamed: 0,FP_Areakm2,Line_Density
333,-1,110200091405,6,11.03063577413559,1289,8.168020248413086,1.350466262161711
334,-1,110200091406,14,41.74789021536708,1290,49.30799865722656,0.8466758203995474
335,-1,110200091501,4,0.946715286001563,1291,2.7149100303649902,0.3487096350939804
336,-1,110200091502,10,14.85885202884674,1292,20.72610092163086,0.7169149704052272
337,-1,110200091504,2,8.236549854278566,1294,7.6577701568603525,1.0755807089482443
338,-1,110200091505,13,45.34140273928642,1295,32.273300170898445,1.4049199337900924
339,-1,110200091604,1,0.213965997099876,1299,0.1706710010766983,1.253675174751692
340,-1,110200091605,8,5.905142869800329,1300,3.415610074996948,1.7288691449376306
341,-1,110200091701,4,11.1583061455749,1301,6.014599800109862,1.8552034244025815
342,-1,110200091702,14,18.2689886787266,1302,10.960200309753418,1.6668480650366522
343,-1,110200091703,1,2.877120018005371,1303,7.033979892730713,0.4090315954668479
344,-1,110200091704,1,2.593810081481934,1304,3.0053899288177486,0.8630527628414192
345,-1,110200091705,29,60.33985985070467,1305,46.28260040283203,1.3037266559251601
